0,1,2,3
0.4198347036245832,0.14376029922927722,0.2815974210600225,0.15480757608611725
0.09117554706093328,0.1270057629205911,0.7380162157438698,0.04380247427460584
0.3750711703996664,0.10639628435998329,0.2576480662561144,0.26088447898423595
0.6211694748232341,0.012816211913600528,0.02568222232852115,0.3403320909346446
0.08170575661339208,0.026011629312121923,0.44084703747265336,0.45143557660183264
0.8098998699874354,0.008671436951836226,0.004906578096233269,0.17652211496449507
0.44319302909826547,0.21750396536813596,0.009529856851731636,0.3297731486818673
0.09117554706093328,0.1270057629205911,0.7380162157438698,0.04380247427460584
0.25247380127100966,0.4980821327391851,0.010083031387924605,0.23936103460188077
0.3897524262510149,0.21140838537627388,0.09937298028803912,0.2994662080846723
0.7074649519507207,0.00021551724137931034,0.0,0.2923195308079003
0.3048633175450595,0.19789299592703452,0.18980974794857775,0.30743393857932866
0.4605134305897889,0.020399793112241067,0.04370398392753468,0.47538279237043524
0.19804296315787862,0.4730466093786749,0.24761196232947202,0.0812984651339746
0.9101021209464416,0.017381076777628502,0.006606905039967919,0.06590989723596212
0.3850150137248264,0.013291610688488867,0.38365355069600304,0.2180398248906824
0.4369573392601115,0.13882494430467504,0.2855942918672067,0.13862342456800725
0.43729678391453003,0.16838560611747705,0.0772526268616997,0.3170649831062934
0.4945842650782185,0.012847824334712932,0.23112409361399583,0.2614438169730731
0.3689607400285286,0.008240283036687928,0.3327478076595233,0.29005116927526053
0.68162160858986,0.00017036124794745484,0.0,0.31820803016219323
0.7515852870446466,0.012585136264939222,0.06008309260526008,0.17574648408515398
0.3367352694227031,0.10079593413265792,0.21505293570881504,0.3474158607358245
0.05426247389881117,0.46813084939787325,0.442259142383744,0.035347534319571404
0.6388126795293774,0.00017036124794745484,0.0,0.36101695922267557
0.47376216993961556,0.17311128457132244,0.07740817524089744,0.27571837024816465
0.3850150137248264,0.013291610688488867,0.38365355069600304,0.2180398248906824
0.4940683753352136,0.18272045072442447,0.15045242425954558,0.17275874968081642
0.31426527637243684,0.009386091056850105,0.3644254025440349,0.31192323002667827
0.6211694748232341,0.012816211913600528,0.02568222232852115,0.3403320909346446
0.24353310510052528,0.013706464774270254,0.22980322597521105,0.5129572041499938
0.045891093303752094,0.6268518371626361,0.014704905399097778,0.31255216413451453
0.3223107072896425,0.12005423667108353,0.23650204533330624,0.3211330107059686
0.43729678391453003,0.16838560611747705,0.0772526268616997,0.3170649831062934
0.3229169058668201,0.310881157734616,0.009692705769042293,0.35650923062952194
0.23164771532825318,0.003694581280788177,0.0008757525998905308,0.7637819507910679
0.7237233828030383,7.183908045977011e-05,0.0,0.27620477811650235
0.448704500906405,0.47966215637004944,0.03624525540324308,0.03538808732030212
0.18438289289650245,0.21633501154296544,0.41107574778271405,0.18820634777781867
0.41362892447890204,0.15160942416261416,0.3027929923866152,0.13196865897186896
0.3113769727299483,0.18779191358796057,0.19100598374247935,0.30982512993961236
0.045891093303752094,0.6268518371626361,0.014704905399097778,0.31255216413451453
0.4588209471087416,0.20450116545715502,0.007236993297440056,0.3294408941366636
0.48371865417276605,0.01684144581664088,0.020918853046335808,0.47852104696425757
0.7561533837037469,0.0190485312899106,0.0032503192848020433,0.22154776572154075
0.47574742107285356,0.011934788509155738,0.03192229304149969,0.4803954973764908
0.3314061660091569,0.3050238733970125,0.02945243823047915,0.3341175223633517
0.24253716655353103,0.0003013619240799768,0.0,0.757161471522389
0.18331025123446087,0.010091355900255682,0.02833705750564327,0.7782613353596405
0.3048633175450595,0.19789299592703452,0.18980974794857775,0.30743393857932866
0.44319302909826547,0.21750396536813596,0.009529856851731636,0.3297731486818673
0.6861615113661489,0.00031403940886699506,0.0,0.31352444922498457
0.4898338922334322,0.15946677601374026,0.1603768983276936,0.19032243342513422
0.33773317335332814,0.00031403940886699506,0.0,0.6619527872378048
0.4588209471087416,0.20450116545715502,0.007236993297440056,0.3294408941366636
0.4277685166382018,0.15544381886680653,0.2648619989706287,0.15192566552436365
0.48371865417276605,0.01684144581664088,0.020918853046335808,0.47852104696425757
0.3145155912160097,0.006625430114352835,0.014785519077492362,0.6640734595921454
0.4667552136690207,0.049729036383538074,0.0414622692202981,0.4420534807271432
0.6415566753919615,0.018181077634879094,0.2963172590131948,0.04394498795996467
0.4178375745294623,0.00017036124794745484,0.0,0.58199206422259
0.46282115586647926,0.13936171011697626,0.09696025711828066,0.3008568768982641
0.3750711703996664,0.10639628435998329,0.2576480662561144,0.26088447898423595
0.3850150137248264,0.013291610688488867,0.38365355069600304,0.2180398248906824
0.7314877208752797,0.0019380762915245675,0.0011056376573617952,0.26546856517583406
0.6885497340251532,0.0010649087221095335,0.00038314176245210724,0.31000221549028534
0.7554209403398047,0.01624062718890305,0.01473794348540799,0.21360048898588452
