test_02_0,52, 40, 1380, 1380, 1292, 1380, 1380, 1292, 1380, 1380, 1292, 1380, 1380, 1292, 52, 40, 298, 109, 40, 40, 78, 40, 1380, 1380, 1288, 1380, 1380, 1380, 154, 1380, 1380, 1380, 1380, 1380, 1380, 268, 1380, 1380, 1380, 1380, 1380, 1380, 1380, 1380, 1380, 1380, 1380, 1380, 496, 1380, 1380, 1380, 1380, 1380, 1380, 1380, 1380, 1380, 1380, 1380, 1380, 1380, 1380, 1380, 1380, 1380, 1380, 1380, 1380, 1380, 1380, 1380, 1380, 1380, 1380, 1380, 1380, 1380, 1380, 1380, 1380, 1380, 1380, 1380, 1380, 1380, 1380, 1380, 1380, 1380, 1380, 1380, 1380, 694, 40, 1380, 1380, 1380, 48, 1380, 1380, 1380, 112, 1380, 1380, 1296, 1380, 1380, 1380, 112, 1380, 1380, 1380, 48, 650, 1380, 1380, 842, 1380, 1380, 1380, 162, 1380, 1380, 1380, 112, 1380, 1380
test_02_0,52, 40, 1380, 1380, 1292, 1380, 1380, 1292, 1380, 1380, 1292, 1380, 1380, 1292, 52, 40, 298, 109, 40, 40, 78, 40, 1380, 1380, 1288, 1380, 1380, 1380, 154, 1380, 1380, 1380, 1380, 1380, 1380, 268, 1380, 1380, 1380, 1380, 1380, 1380, 1380, 1380, 1380, 1380, 1380, 1380, 496, 1380, 1380, 1380, 1380, 1380, 1380, 1380, 1380, 1380, 1380, 1380, 1380, 1380, 1380, 1380, 1380, 1380, 1380, 1380, 1380, 1380, 1380, 1380, 1380, 1380, 1380, 1380, 1380, 1380, 1380, 1380, 1380, 1380, 1380, 1380, 1380, 1380, 1380, 1380, 1380, 1380, 1380, 1380, 1380, 694, 40, 1380, 1380, 1380, 48, 1380, 1380, 1380, 112, 1380, 1380, 1296, 1380, 1380, 1380, 112, 1380, 1380, 1380, 48, 650, 1380, 1380, 842, 1380, 1380, 1380, 162, 1380, 1380, 1380, 112, 1380, 1380
