test_02_0,https,222.35.78.48,443,192.168.137.154,60797,6,Non,0.014,1362,1322,4572,2.2223,0.9981,7.9998,1380,40,20720.54435204704,1,4389.543963254593,65535,0,834701.4816630328,0,53.0,53,53
test_02_0,https,222.35.78.48,443,192.168.137.154,60797,6,Non,0.014,1362,1322,4572,2.246,0.9981,7.9998,1380,40,20720.54435204704,1,4389.543963254593,65535,0,834701.4816630328,0,53.0,53,53
