0,1,2,3
0.44780967584654385,6.292565598959089e-05,0.0010527487959502996,0.5510746497015163
0.4260296034950528,0.19676632826987658,0.25489955277577236,0.12230451545929814
0.44620837931137897,0.03424498564997077,0.037782533730720116,0.48176410130793007
0.4285654958242144,0.101845135688244,0.19579484284072526,0.2737945256468164
0.37357728323443457,0.22934874169691127,0.20305335938239566,0.1940206156862585
0.509484730099112,0.005326559030577712,0.0024994292494542477,0.48268928162085606
0.385126635860146,0.15097857697395078,0.1685968367073148,0.2952979504585885
0.4191921946655494,0.1254177898662111,0.26400079676977534,0.1913892186984642
0.32332269499989225,0.23712962702222776,0.27756318354947807,0.1619844944284019
0.45082484311454873,0.0008718091168759764,0.0011904027478010712,0.5471129450207742
0.35396209277630825,0.0025985923527896207,0.06397675546386451,0.5794625594070377
0.5314032334170408,0.004544565236924649,0.0032294541045131127,0.4608227472415214
0.3695931765310428,0.16362662584824347,0.17110389453290334,0.2956763030878104
0.40720906877000906,0.13010437431530733,0.163813111801879,0.2988734451128047
0.2845850642377099,0.35478488230640104,0.20411720965288127,0.15651284380300792
0.33111338128634926,0.29209170573703724,0.25911666818574003,0.11767824479087363
0.45461922608783056,0.0025163904011565783,0.13193095286463438,0.4109334306463786
0.3695931765310428,0.16362662584824347,0.17110389453290334,0.2956763030878104
0.3654949165618675,0.16348260635533504,0.17228760579127456,0.29873487129152304
0.4120242686199194,0.07861325471347615,0.1339757370905359,0.3753867395760684
0.4662545233319533,0.07705945923351541,0.1526312616551415,0.30405475577938984
0.40035408696611524,0.06426377633980171,0.14640086684262532,0.38898126985145776
0.40401851788887844,0.1570860897080972,0.11552898183441232,0.323366410568612
0.40101332026155717,0.0817192879998889,0.20913899050487003,0.3081284012336839
0.5315899199464272,0.004657462475890813,0.003228527581255528,0.4605240899964263
0.43090615802299637,0.1822768663712846,0.18226379418693062,0.20455318141878842
0.4037276279937612,0.11389721646936832,0.16848633177109246,0.31388882376577804
0.27730283474295386,0.36529994445035463,0.21352390696559415,0.14387331384109744
0.2953210405473868,0.36677933950938535,0.17229166286044117,0.16560795708278675
0.3590863497358994,0.2350804200382692,0.19982102163145302,0.20601220859437835
0.9339644830012198,7.114062797941332e-08,0.056399489522515056,0.009635956335637122
0.3376157592252454,0.21894555567710902,0.27306283101753165,0.17037585408011402
0.7447605501551608,1.3950791343051305e-07,0.009717188538755682,0.24552212179816993
0.40101332026155717,0.0817192879998889,0.20913899050487003,0.3081284012336839
0.4124066312954952,0.18052784244137213,0.20670546158274974,0.20036006468038284
0.46112298672224167,0.03967611886286165,0.2185056904850338,0.28069520392986286
0.40401851788887844,0.1570860897080972,0.11552898183441232,0.323366410568612
0.36341144796868946,0.18941405162523853,0.13731821950804218,0.3098562808980298
0.3695931765310428,0.16362662584824347,0.17110389453290334,0.2956763030878104
0.32332269499989225,0.23712962702222776,0.27756318354947807,0.1619844944284019
0.5284470458156504,0.0041026918685442455,0.003138908696420084,0.46431135361938525
0.2799688614607361,0.33826709990334874,0.18020126150940655,0.20156277712650852
0.4037276279937612,0.11389721646936832,0.16848633177109246,0.31388882376577804
0.3590863497358994,0.2350804200382692,0.19982102163145302,0.20601220859437835
0.40208908869188814,0.08076052345611662,0.2062542438211254,0.3108961440308698
0.303475431912911,0.25690239022797395,0.2630730783471664,0.17654909951194867
0.3654949165618675,0.16348260635533504,0.17228760579127456,0.29873487129152304
0.4067230856679018,0.07836613531363303,0.14255733311624114,0.37235344590222413
0.348876797140702,0.11992179220302457,0.14648496117100648,0.3847164494852669
0.6594567002990033,0.0005088870550485581,0.005609995555787352,0.33442441709016085
0.385126635860146,0.15097857697395078,0.1685968367073148,0.2952979504585885
0.303475431912911,0.25690239022797395,0.2630730783471664,0.17654909951194867
0.27730283474295386,0.36529994445035463,0.21352390696559415,0.14387331384109744
0.34771243779446537,0.1958202504207474,0.14714315856349702,0.30932415322129025
0.5307811535961449,0.004531741284837788,0.0032054094524435286,0.4614816956665738
0.3433263127728954,0.22992259955526656,0.2207239441395514,0.20602714353228666
0.40148570144769863,0.040999447471339046,0.2596758158936405,0.29783903518732185
0.3608058439436268,0.20344752968512533,0.2112567791745926,0.22448984719665524
0.9070946245646377,5.802093543990497e-06,0.01419469360567972,0.07870487973613859
0.3738991794814111,0.10809843242380696,0.2852845192302484,0.23271786886453355
0.46763769115905374,0.03805257156422436,0.1861978766892116,0.30811186058751033
0.34537003435909785,0.16658182303729263,0.050719977718847654,0.4373281648847619
0.41656785307459965,0.05476139366036751,0.15809321168708873,0.3705775415779441
0.4662545233319533,0.07705945923351541,0.1526312616551415,0.30405475577938984
0.5312046235779876,0.004594890881669812,0.003220400034116094,0.4609800855062265
0.33567095894133464,0.0041466071484821,0.06642710069344179,0.5937553332167415
0.3841102402320182,0.1459324170572487,0.23644191847391038,0.2335154242368228
0.33097749986415365,0.24651262294104068,0.18336470447906025,0.2391451727157454
0.5292563497839338,0.004315139073417317,0.0031563591426752658,0.46327215199997374
0.33412322390470284,0.21382419591227905,0.027036198016369882,0.42501638216664833
0.3738991794814111,0.10809843242380696,0.2852845192302484,0.23271786886453355
0.37357728323443457,0.22934874169691127,0.20305335938239566,0.1940206156862585
0.40035408696611524,0.06426377633980171,0.14640086684262532,0.38898126985145776
0.4067230856679018,0.07836613531363303,0.14255733311624114,0.37235344590222413
0.3767102523565214,0.0301020620199823,0.15158859152329973,0.44159909410019654
0.12508874415586202,0.5334536154011871,0.09541487319639053,0.24604276724656032
0.43090615802299637,0.1822768663712846,0.18226379418693062,0.20455318141878842
0.34537003435909785,0.16658182303729263,0.050719977718847654,0.4373281648847619
0.3695931765310428,0.16362662584824347,0.17110389453290334,0.2956763030878104
0.47175388392809137,0.0037638326998116808,0.0018407831955657074,0.5226415001765311
0.5305800984014957,0.004557063296940885,0.0031989795990205803,0.4616638587025428
0.36029012810458316,0.20500599701898925,0.1938973538703971,0.24080652100603056
0.2815547162791423,0.2938834079454318,0.26190225793163946,0.16265961784378638
0.33776214400175814,0.2774411174525352,0.26314673857894716,0.12164999996675954
