x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52,x_53,x_54,x_55,x_56,x_57,x_58,x_59,x_60,x_61,x_62,x_63,x_64,x_65,x_66,x_67,x_68,x_69,x_70,x_71,x_72,x_73,x_74,x_75,x_76,x_77,x_78,x_79,x_80,x_81,x_82,x_83,x_84,x_85,x_86,x_87,x_88,x_89,x_90,x_91,x_92,x_93,x_94,x_95,x_96,x_97,x_98,x_99,x_100,x_101,x_102,x_103,x_104,x_105,x_106,x_107,x_108,x_109,x_110,x_111,x_112,x_113,x_114,x_115,x_116,x_117,x_118,x_119,x_120,x_121,x_122,x_123,x_124,x_125,x_126,x_127,label
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.5324345, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.142968, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.0823016, 0.0, 0.0, 0.0, 0.0, 0.0, 6.3197384, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.992369, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.835341, 0.0, 0.0, 2.574687, 0.0, 0.0, 0.0, 0.0, 4.4142747, 0.0, 0.0, 0.85589814, 0.0, 0.0, 0.0, 1.9483203, 1.5934966, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6459394, 0.0, 1.2880113, 0.0, 1.7541554, 0.0, 0.0, 1.4094568, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.5004227, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 12
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 16.49409, 0.0, 1.9242688, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.6758883, 0.0, 0.0, 0.0, 0.0, 0.0, 3.4752972, 3.8372433, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.3835974, 0.0, 0.0, 0.0, 0.0, 4.1982985, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7211509, 0.0, 0.0, 2.063557, 0.0, 0.0, 0.0, 0.0, 0.94911367, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.7130456, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10
0.0, 0.0, 0.0, 0.0, 0.0, 2.0457156, 7.885835, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7581722, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.9815776, 1.1137679, 0.0, 0.0, 2.9154105, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0223954, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.9995856, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.1471856, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 14.04846, 0.0, 0.0, 0.0, 0.0, 3.1617794, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.14928743, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.4262905, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.693754, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.16918, 0.0, 0.16764022, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5174022, 4.3927646, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 11.722016, 0.0, 0.0, 0.0, 0.0, 0.0, 5.7149615, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.698493, 0.0, 0.0, 0.0, 0.0, 2.9518542, 0.0, 4.0590587, 0.0, 0.0, 0.0, 4.65324, 1.4748865, 0.0, 0.0, 0.0, 0.0, 0.8294515, 11
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 18.812422, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6291028, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.2182205, 0.0, 0.0, 0.0, 0.0, 0.0, 4.2520313, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.665861, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.2629158, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.570088, 0.0, 1.7277437, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.691837, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.874805, 6.8379145, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.16281, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.5288603, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 11
0.0, 0.0, 0.0, 3.0078435, 0.0, 0.0, 9.246797, 0.0, 2.147, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.9099952, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0367093, 0.0, 0.0, 8.346257, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.292428, 0.0, 0.0, 0.0, 0.0, 0.0, 6.400413, 0.0, 0.0, 0.0, 0.0, 0.0, 6.4153585, 0.0, 0.0, 1.2353489, 0.0, 0.0, 0.0, 0.0, 1.7183398, 1.7096299, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.6044445, 0.0, 4.392558, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 12.31012, 0.0, 7.30798, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6543785, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.734563, 0.0, 0.0, 3.4700284, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.8446488, 0.0, 0.0, 7.216964, 0.27598897, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.537795, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5707752, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.61694175, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.8239012, 0.0, 0.0, 4.515122, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.8713248, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 11
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 11.365375, 0.0, 4.53024, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.515512, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.13091314, 0.0, 0.0, 0.0, 0.0, 0.0, 3.7391462, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.141635, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.7638845, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.267257, 0.0, 0.0, 0.0, 0.0, 2.2886631, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.227869, 1.3510407, 0.0, 1.3849455, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.2611026, 4.4824104, 0.5519612, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3436798, 0.0, 3.3361077, 0.04519195, 5.0079427, 1.1671462, 0.0, 0.0, 0.0, 0.825462, 0.9624217, 0.9422416, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5105048, 2.311235, 0.0, 0.0, 0.0, 0.0, 0.0, 2.606246, 0.0, 0.0, 0.0, 0.0, 0.22306827, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.9906642, 0.0, 6.056623, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.431297, 0.0, 0.0, 0.0, 0.0, 0.0, 0.21130951, 0.0, 0.0, 0.0, 0.0, 3.5822382, 2.9100382, 4.8563795, 0.0, 0.0, 0.0, 1.8982873, 12
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.4150815, 0.0, 0.0, 0.0, 0.0, 6.6745424, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.85061485, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.065784, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.099351, 0.0, 0.0, 2.1650913, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.780729, 0.0, 3.93989, 0.0, 0.0, 0.0, 0.0, 0.0, 8.194285, 8.830865, 0.0, 0.0, 0.0, 0.0, 2.1528432, 0.0, 0.0, 0.0, 0.0, 3.447718, 0.0, 0.0, 0.0, 0.0, 0.0, 8.588117, 0.0, 0.0, 0.0, 0.0, 0.7056261, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.24053061, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.5879416, 0.0, 0.0, 3.370131, 0.0, 0.0, 0.0, 0.0, 3.5363855, 0.0, 3.9702055, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9
0.0, 0.0, 0.0, 0.0, 0.0, 4.0226974, 14.758579, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.3913045, 0.0, 0.0, 0.0, 0.0, 0.0, 9.406197, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.3872278, 0.0, 0.0, 0.0, 3.911118, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.47741085, 0.0, 0.0, 7.088684, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 16.018316, 0.0, 0.0, 0.0, 0.0, 3.1847904, 1
0.0, 0.0, 0.0, 0.0, 0.0, 3.1609912, 14.966792, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.9094284, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.055447366, 0.0, 0.0, 0.0, 0.0, 0.0, 3.2869654, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.84384, 0.0, 0.0, 0.0, 3.859462, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.1879032, 0.0, 0.0, 0.70710665, 0.0, 0.0, 0.0, 0.0, 9.824792, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08413683, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4
0.0, 0.0, 0.0, 0.0, 0.0, 3.474898, 8.0703535, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 15.874613, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.2478359, 0.0, 0.0, 0.0, 0.0, 0.0, 2.7109473, 0.0, 0.0, 0.0, 8.378003, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.072527, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6804314, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.4003735, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.152756, 0.0, 0.0, 1.4017438, 0.0, 0.6412838, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.17595, 0.0, 0.0, 0.0, 0.0, 0.0, 11.199422, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.923573, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.515446, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 11
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.38122168, 0.092800714, 0.0, 0.0, 0.07680406, 0.10084733, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.094803244, 0.0, 0.03281478, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.35663265, 0.0, 0.0, 1.0627307, 0.22529386, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.29003924, 0.14177652, 0.0, 0.0034467604, 0.0, 0.0, 0.54740405, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.065473914, 0.13413787, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.45016795, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05130095, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.15859887, 0.0, 0.0, 0.207656, 0.0, 0.0, 0.0, 0.0, 0.14381224, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.8281927, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.7402394, 0.0, 0.0, 0.0, 0.0, 0.0, 3.317106, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0287552, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6917142, 0.0, 0.0, 0.4260845, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0841904, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4539821, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8399183, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3401723, 1
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.404255, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.08645, 0.0, 0.0, 0.0, 0.0, 9.854863, 0.0, 0.0, 0.0, 0.0, 5.942965, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.090681, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0547495, 0.0, 0.0, 0.0, 0.0, 0.0, 2.757466, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.4786978, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.1128283, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.69461, 0.0, 0.0, 0.0, 6.052954, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.476716, 0.0, 0.0, 0.0, 0.0, 1.8778625, 0.0, 0.0, 0.0, 0.0, 2.457734, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.2230592, 0.7125781, 5.1849246, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5565186, 0.0, 0.0, 0.0, 0.0, 1.2258867, 0.0, 0.0, 0.0, 0.0, 0.52145886, 0.11189149, 0.0, 0.0, 0.0, 5.7728996, 0.23560531, 0.0, 0.0, 0.0, 3.0687501, 1.4857217, 0.0, 0.314775, 0.0, 6.8674, 1.7000821, 5.5218897, 0.7112346, 0.0, 0.0, 0.0, 0.0, 0.98162967, 0.09926599, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.559693, 2.4892976, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5915182, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.078703, 0.0, 5.4909844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.8339622, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6420841, 1.2339454, 0.0, 0.0, 0.0, 3.3959258, 5.019517, 0.060208514, 0.0, 0.0, 0.0, 2.7454445, 4
0.0, 0.0, 0.0, 13.066317, 0.0, 0.0, 13.930989, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 22.062853, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.6286764, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 22.25606, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.872506, 0.0, 5.965868, 0.0, 0.0, 0.0, 0.32427624, 0.0, 0.0, 0.0, 0.0, 0.0, 1.2486821, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.48614746, 0.0, 8.587773, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13
